Starting duty-cycle loop
iteration,frequency_in,frequency_out,resolution_out,ratio,read_val
1,5000,15000,12,0.507,0.4989
2,5000,15000,12,0.507,0.4948
3,5000,15000,12,0.507,0.5004
4,5000,15000,12,0.507,0.5
0,10000,10000,12,0.868,0.8585
1,10000,10000,12,0.868,0.8624
2,10000,10000,12,0.868,0.86105
3,10000,10000,12,0.868,0.8624
4,10000,10000,12,0.868,0.86255
0,5000,15000,12,0.868,0.8564
1,5000,15000,12,0.868,0.8619
2,5000,15000,12,0.868,0.8621
3,5000,15000,12,0.868,0.8633
4,5000,15000,12,0.868,0.8617
0,10000,10000,12,0.589,0.5784
1,10000,10000,12,0.589,0.57595
2,10000,10000,12,0.589,0.57565
3,10000,10000,12,0.589,0.5753
4,10000,10000,12,0.589,0.5759
0,5000,15000,12,0.589,0.5784
1,5000,15000,12,0.589,0.578
2,5000,15000,12,0.589,0.5754
3,5000,15000,12,0.589,0.5766
4,5000,15000,12,0.589,0.5743
0,10000,10000,12,0.351,0.33915
1,10000,10000,12,0.351,0.3389
2,10000,10000,12,0.351,0.33915
3,10000,10000,12,0.351,0.33915
4,10000,10000,12,0.351,0.33695
0,5000,15000,12,0.351,0.3407
1,5000,15000,12,0.351,0.3394
2,5000,15000,12,0.351,0.3373
3,5000,15000,12,0.351,0.3371
4,5000,15000,12,0.351,0.3394
0,10000,10000,12,0.416,0.4028
1,10000,10000,12,0.416,0.403
2,10000,10000,12,0.416,0.40305
3,10000,10000,12,0.416,0.40305
4,10000,10000,12,0.416,0.4023
0,5000,15000,12,0.416,0.4042
1,5000,15000,12,0.416,0.4037
2,5000,15000,12,0.416,0.4026
3,5000,15000,12,0.416,0.4034
4,5000,15000,12,0.416,0.4055
0,10000,10000,12,0.288,0.2756
1,10000,10000,12,0.288,0.2749
2,10000,10000,12,0.288,0.2773
3,10000,10000,12,0.288,0.276
4,10000,10000,12,0.288,0.2749
0,5000,15000,12,0.288,0.2787
1,5000,15000,12,0.288,0.2789
2,5000,15000,12,0.288,0.2787
3,5000,15000,12,0.288,0.2794
4,5000,15000,12,0.288,0.2792
0,10000,10000,12,0.702,0.6882
1,10000,10000,12,0.702,0.68975
2,10000,10000,12,0.702,0.6929
3,10000,10000,12,0.702,0.68965
4,10000,10000,12,0.702,0.693
0,5000,15000,12,0.702,0.6909
1,5000,15000,12,0.702,0.6896
2,5000,15000,12,0.702,0.6911
3,5000,15000,12,0.702,0.6896
4,5000,15000,12,0.702,0.6912
0,10000,10000,12,0.866,0.85845
1,10000,10000,12,0.866,0.859
2,10000,10000,12,0.866,0.85875
3,10000,10000,12,0.866,0.8603
4,10000,10000,12,0.866,0.8598
0,5000,15000,12,0.866,0.8573
1,5000,15000,12,0.866,0.8607
2,5000,15000,12,0.866,0.8598
3,5000,15000,12,0.866,0.8598
4,5000,15000,12,0.866,0.8596
0,10000,10000,12,0.196,0.19185
1,10000,10000,12,0.196,0.18635
2,10000,10000,12,0.196,0.18645
3,10000,10000,12,0.196,0.1864
4,10000,10000,12,0.196,0.18635
0,5000,15000,12,0.196,0.1899
1,5000,15000,12,0.196,0.1897
2,5000,15000,12,0.196,0.188
3,5000,15000,12,0.196,0.1872
4,5000,15000,12,0.196,0.1899
0,10000,10000,12,0.419,0.4049
1,10000,10000,12,0.419,0.4051
2,10000,10000,12,0.419,0.4051
3,10000,10000,12,0.419,0.40515
4,10000,10000,12,0.419,0.40505
0,5000,15000,12,0.419,0.4058
1,5000,15000,12,0.419,0.4068
2,5000,15000,12,0.419,0.4058
3,5000,15000,12,0.419,0.4071
4,5000,15000,12,0.419,0.4057
0,10000,10000,12,0.613,0.5977
1,10000,10000,12,0.613,0.59985
2,10000,10000,12,0.613,0.5999
3,10000,10000,12,0.613,0.59985
4,10000,10000,12,0.613,0.5998
0,5000,15000,12,0.613,0.6006
1,5000,15000,12,0.613,0.5995
2,5000,15000,12,0.613,0.6011
3,5000,15000,12,0.613,0.6013
4,5000,15000,12,0.613,0.6018
0,10000,10000,12,0.384,0.37265
1,10000,10000,12,0.384,0.3701
2,10000,10000,12,0.384,0.371
3,10000,10000,12,0.384,0.371
4,10000,10000,12,0.384,0.371
0,5000,15000,12,0.384,0.3726
1,5000,15000,12,0.384,0.3726
2,5000,15000,12,0.384,0.3726
3,5000,15000,12,0.384,0.3721
4,5000,15000,12,0.384,0.3724
0,10000,10000,12,0.03,0.0281
1,10000,10000,12,0.03,0.0282
2,10000,10000,12,0.03,0.028
3,10000,10000,12,0.03,0.0284
4,10000,10000,12,0.03,0.02815
0,5000,15000,12,0.03,0.0284
1,5000,15000,12,0.03,0.0278
2,5000,15000,12,0.03,0.0283
3,5000,15000,12,0.03,0.0282
4,5000,15000,12,0.03,0.0279
0,10000,10000,12,0.388,0.37445
1,10000,10000,12,0.388,0.3741
2,10000,10000,12,0.388,0.37485
3,10000,10000,12,0.388,0.3741
4,10000,10000,12,0.388,0.37485
0,5000,15000,12,0.388,0.3729
1,5000,15000,12,0.388,0.3726
2,5000,15000,12,0.388,0.374
3,5000,15000,12,0.388,0.3721
4,5000,15000,12,0.388,0.3723
0,10000,10000,12,0.171,0.1638
1,10000,10000,12,0.171,0.1631
2,10000,10000,12,0.171,0.1631
3,10000,10000,12,0.171,0.1631
4,10000,10000,12,0.171,0.1618
0,5000,15000,12,0.171,0.1656
1,5000,15000,12,0.171,0.1644
2,5000,15000,12,0.171,0.1632
3,5000,15000,12,0.171,0.1649
4,5000,15000,12,0.171,0.1618
0,10000,10000,12,0.019,0.018
1,10000,10000,12,0.019,0.018
2,10000,10000,12,0.019,0.018
3,10000,10000,12,0.019,0.018
4,10000,10000,12,0.019,0.0182
0,5000,15000,12,0.019,0.0176
1,5000,15000,12,0.019,0.0174
2,5000,15000,12,0.019,0.0172
3,5000,15000,12,0.019,0.0174
4,5000,15000,12,0.019,0.0175
0,10000,10000,12,0.016,0.01775
1,10000,10000,12,0.016,0.0176
2,10000,10000,12,0.016,0.01705
3,10000,10000,12,0.016,0.0173
4,10000,10000,12,0.016,0.01735
0,5000,15000,12,0.016,0.0147
1,5000,15000,12,0.016,0.0152
2,5000,15000,12,0.016,0.015
3,5000,15000,12,0.016,0.0152
4,5000,15000,12,0.016,0.0151
0,10000,10000,12,0.242,0.23125
1,10000,10000,12,0.242,0.2305
2,10000,10000,12,0.242,0.23055
3,10000,10000,12,0.242,0.23265
4,10000,10000,12,0.242,0.2307
0,5000,15000,12,0.242,0.2343
1,5000,15000,12,0.242,0.2346
2,5000,15000,12,0.242,0.233
3,5000,15000,12,0.242,0.2311
4,5000,15000,12,0.242,0.2306
0,10000,10000,12,0.687,0.67255
1,10000,10000,12,0.687,0.67315
2,10000,10000,12,0.687,0.67655
3,10000,10000,12,0.687,0.675
4,10000,10000,12,0.687,0.67655
0,5000,15000,12,0.687,0.6735
1,5000,15000,12,0.687,0.675
2,5000,15000,12,0.687,0.676
3,5000,15000,12,0.687,0.6759
4,5000,15000,12,0.687,0.6752
0,10000,10000,12,0.89,0.88235
1,10000,10000,12,0.89,0.8834
2,10000,10000,12,0.89,0.88465
3,10000,10000,12,0.89,0.88345
4,10000,10000,12,0.89,0.88465
0,5000,15000,12,0.89,0.8819
1,5000,15000,12,0.89,0.8852
2,5000,15000,12,0.89,0.8849
3,5000,15000,12,0.89,0.8852
4,5000,15000,12,0.89,0.8849
0,10000,10000,12,0.021,0.0233
1,10000,10000,12,0.021,0.0182
2,10000,10000,12,0.021,0.018
3,10000,10000,12,0.021,0.01825
4,10000,10000,12,0.021,0.0182
0,5000,15000,12,0.021,0.0233
1,5000,15000,12,0.021,0.0204
2,5000,15000,12,0.021,0.0204
3,5000,15000,12,0.021,0.02
4,5000,15000,12,0.021,0.02
0,10000,10000,12,0.374,0.35985
1,10000,10000,12,0.374,0.3595
2,10000,10000,12,0.374,0.3608
3,10000,10000,12,0.374,0.36085
4,10000,10000,12,0.374,0.36095
0,5000,15000,12,0.374,0.3614
1,5000,15000,12,0.374,0.3628
2,5000,15000,12,0.374,0.362
3,5000,15000,12,0.374,0.3629
4,5000,15000,12,0.374,0.3634
0,10000,10000,12,0.331,0.31695
1,10000,10000,12,0.331,0.31975
2,10000,10000,12,0.331,0.3197
3,10000,10000,12,0.331,0.3167
4,10000,10000,12,0.331,0.3197
0,5000,15000,12,0.331,0.3181
1,5000,15000,12,0.331,0.3182
2,5000,15000,12,0.331,0.3197
3,5000,15000,12,0.331,0.3193
4,5000,15000,12,0.331,0.3197
0,10000,10000,12,0.667,0.65235
1,10000,10000,12,0.667,0.6524
2,10000,10000,12,0.667,0.65285
3,10000,10000,12,0.667,0.6554
4,10000,10000,12,0.667,0.65415
0,5000,15000,12,0.667,0.6549
1,5000,15000,12,0.667,0.6551
2,5000,15000,12,0.667,0.6553
3,5000,15000,12,0.667,0.6554
4,5000,15000,12,0.667,0.6539
0,10000,10000,12,0.073,0.0712
1,10000,10000,12,0.073,0.0686
2,10000,10000,12,0.073,0.0684
3,10000,10000,12,0.073,0.0688
4,10000,10000,12,0.073,0.06835
0,5000,15000,12,0.073,0.0697
1,5000,15000,12,0.073,0.0698
2,5000,15000,12,0.073,0.0699
3,5000,15000,12,0.073,0.0697
4,5000,15000,12,0.073,0.0698
0,10000,10000,12,0.576,0.55885
1,10000,10000,12,0.576,0.56065
2,10000,10000,12,0.576,0.5611
3,10000,10000,12,0.576,0.56205
4,10000,10000,12,0.576,0.56205
0,5000,15000,12,0.576,0.565
1,5000,15000,12,0.576,0.5622
2,5000,15000,12,0.576,0.563
3,5000,15000,12,0.576,0.5625
4,5000,15000,12,0.576,0.5636
0,10000,10000,12,0.706,0.69025
1,10000,10000,12,0.706,0.6913
2,10000,10000,12,0.706,0.69335
3,10000,10000,12,0.706,0.69215
4,10000,10000,12,0.706,0.69065
0,5000,15000,12,0.706,0.6944
1,5000,15000,12,0.706,0.6934
2,5000,15000,12,0.706,0.6955
3,5000,15000,12,0.706,0.6937
4,5000,15000,12,0.706,0.6967
0,10000,10000,12,0.241,0.2341
1,10000,10000,12,0.241,0.2304
2,10000,10000,12,0.241,0.23045
3,10000,10000,12,0.241,0.23035
4,10000,10000,12,0.241,0.2329
0,5000,15000,12,0.241,0.233
1,5000,15000,12,0.241,0.2305
2,5000,15000,12,0.241,0.233
3,5000,15000,12,0.241,0.2312
4,5000,15000,12,0.241,0.2302
0,10000,10000,12,0.801,0.78765
1,10000,10000,12,0.801,0.7919
2,10000,10000,12,0.801,0.79185
3,10000,10000,12,0.801,0.7918
4,10000,10000,12,0.801,0.7919
0,5000,15000,12,0.801,0.7933
1,5000,15000,12,0.801,0.7918
2,5000,15000,12,0.801,0.7913
3,5000,15000,12,0.801,0.7933
4,5000,15000,12,0.801,0.7946
0,10000,10000,12,0.374,0.36405
1,10000,10000,12,0.374,0.3594
2,10000,10000,12,0.374,0.36075
3,10000,10000,12,0.374,0.36075
4,10000,10000,12,0.374,0.36075
0,5000,15000,12,0.374,0.3646
1,5000,15000,12,0.374,0.3617
2,5000,15000,12,0.374,0.3631
3,5000,15000,12,0.374,0.363
4,5000,15000,12,0.374,0.3632
0,10000,10000,12,0.557,0.54015
1,10000,10000,12,0.557,0.54375
2,10000,10000,12,0.557,0.54405
3,10000,10000,12,0.557,0.54405
4,10000,10000,12,0.557,0.54365
0,5000,15000,12,0.557,0.546
1,5000,15000,12,0.557,0.542
2,5000,15000,12,0.557,0.5427
3,5000,15000,12,0.557,0.5443
4,5000,15000,12,0.557,0.5433
0,10000,10000,12,0.869,0.85965
1,10000,10000,12,0.869,0.86165
2,10000,10000,12,0.869,0.8632
3,10000,10000,12,0.869,0.8632
4,10000,10000,12,0.869,0.8619
0,5000,15000,12,0.869,0.8625
1,5000,15000,12,0.869,0.8624
2,5000,15000,12,0.869,0.8637
3,5000,15000,12,0.869,0.8624
4,5000,15000,12,0.869,0.8629
0,10000,10000,12,0.12,0.11855
1,10000,10000,12,0.12,0.11425
2,10000,10000,12,0.12,0.11425
3,10000,10000,12,0.12,0.11355
4,10000,10000,12,0.12,0.1135
0,5000,15000,12,0.12,0.1208
1,5000,15000,12,0.12,0.1152
2,5000,15000,12,0.12,0.1149
3,5000,15000,12,0.12,0.1152
4,5000,15000,12,0.12,0.1145
0,10000,10000,12,0.932,0.92165
1,10000,10000,12,0.932,0.9274
2,10000,10000,12,0.932,0.92725
3,10000,10000,12,0.932,0.92735
4,10000,10000,12,0.932,0.928
0,5000,15000,12,0.932,0.9246
1,5000,15000,12,0.932,0.9275
2,5000,15000,12,0.932,0.9277
3,5000,15000,12,0.932,0.9274
4,5000,15000,12,0.932,0.9273
0,10000,10000,12,0.296,0.2897
1,10000,10000,12,0.296,0.2839
2,10000,10000,12,0.296,0.28675
3,10000,10000,12,0.296,0.28425
4,10000,10000,12,0.296,0.2855
0,5000,15000,12,0.296,0.2922
1,5000,15000,12,0.296,0.2867
2,5000,15000,12,0.296,0.2853
3,5000,15000,12,0.296,0.2867
4,5000,15000,12,0.296,0.2853
0,10000,10000,12,0.779,0.7652
1,10000,10000,12,0.779,0.77015
2,10000,10000,12,0.779,0.77015
3,10000,10000,12,0.779,0.76975
4,10000,10000,12,0.779,0.7701
0,5000,15000,12,0.779,0.7711
1,5000,15000,12,0.779,0.7704
2,5000,15000,12,0.779,0.7702
3,5000,15000,12,0.779,0.7673
4,5000,15000,12,0.779,0.7671
0,10000,10000,12,0.052,0.053
1,10000,10000,12,0.052,0.04905
2,10000,10000,12,0.052,0.04905
3,10000,10000,12,0.052,0.0496
4,10000,10000,12,0.052,0.0491
0,5000,15000,12,0.052,0.0475
1,5000,15000,12,0.052,0.0491
2,5000,15000,12,0.052,0.049
3,5000,15000,12,0.052,0.0492
4,5000,15000,12,0.052,0.0485
0,10000,10000,12,0.147,0.14075
1,10000,10000,12,0.147,0.13995
2,10000,10000,12,0.147,0.1403
3,10000,10000,12,0.147,0.14035
4,10000,10000,12,0.147,0.14035
0,5000,15000,12,0.147,0.1394
1,5000,15000,12,0.147,0.14
2,5000,15000,12,0.147,0.14
3,5000,15000,12,0.147,0.1399
4,5000,15000,12,0.147,0.1412
0,10000,10000,12,0.734,0.71825
1,10000,10000,12,0.734,0.72385
2,10000,10000,12,0.734,0.72175
3,10000,10000,12,0.734,0.72175
4,10000,10000,12,0.734,0.7222
0,5000,15000,12,0.734,0.72
1,5000,15000,12,0.734,0.721
2,5000,15000,12,0.734,0.724
3,5000,15000,12,0.734,0.7216
4,5000,15000,12,0.734,0.722
0,10000,10000,12,0.274,0.2672
1,10000,10000,12,0.274,0.2631
2,10000,10000,12,0.274,0.26375
3,10000,10000,12,0.274,0.26355
4,10000,10000,12,0.274,0.2636
0,5000,15000,12,0.274,0.2633
1,5000,15000,12,0.274,0.2617
2,5000,15000,12,0.274,0.2626
3,5000,15000,12,0.274,0.2649
4,5000,15000,12,0.274,0.2651
0,10000,10000,12,0.914,0.90425
1,10000,10000,12,0.914,0.90915
2,10000,10000,12,0.914,0.909
3,10000,10000,12,0.914,0.91
4,10000,10000,12,0.914,0.90915
0,5000,15000,12,0.914,0.9014
1,5000,15000,12,0.914,0.9093
2,5000,15000,12,0.914,0.9094
3,5000,15000,12,0.914,0.9093
4,5000,15000,12,0.914,0.9094
0,10000,10000,12,0.892,0.88655
1,10000,10000,12,0.892,0.8851
2,10000,10000,12,0.892,0.8863
3,10000,10000,12,0.892,0.88515
4,10000,10000,12,0.892,0.88635
0,5000,15000,12,0.892,0.8863
1,5000,15000,12,0.892,0.886
2,5000,15000,12,0.892,0.886
3,5000,15000,12,0.892,0.886
4,5000,15000,12,0.892,0.8861
0,10000,10000,12,0.25,0.2443
1,10000,10000,12,0.25,0.23865
2,10000,10000,12,0.25,0.23875
3,10000,10000,12,0.25,0.24075
4,10000,10000,12,0.25,0.23865
0,5000,15000,12,0.25,0.2492
1,5000,15000,12,0.25,0.247
2,5000,15000,12,0.25,0.2471
3,5000,15000,12,0.25,0.2434
4,5000,15000,12,0.25,0.2432
0,10000,10000,12,0.307,0.29455
1,10000,10000,12,0.307,0.2971
2,10000,10000,12,0.307,0.2948
3,10000,10000,12,0.307,0.2964
4,10000,10000,12,0.307,0.29665
0,5000,15000,12,0.307,0.2946
1,5000,15000,12,0.307,0.2978
2,5000,15000,12,0.307,0.2979
3,5000,15000,12,0.307,0.2979
4,5000,15000,12,0.307,0.2978
0,10000,10000,12,0.517,0.5006
1,10000,10000,12,0.517,0.5018
2,10000,10000,12,0.517,0.5051
3,10000,10000,12,0.517,0.50135
4,10000,10000,12,0.517,0.50345
0,5000,15000,12,0.517,0.4985
1,5000,15000,12,0.517,0.5004
2,5000,15000,12,0.517,0.5026
3,5000,15000,12,0.517,0.5016
4,5000,15000,12,0.517,0.5008
0,10000,10000,12,0.926,0.91665
1,10000,10000,12,0.926,0.92115
2,10000,10000,12,0.926,0.9213
3,10000,10000,12,0.926,0.92155
4,10000,10000,12,0.926,0.92205
0,5000,15000,12,0.926,0.9176
1,5000,15000,12,0.926,0.9223
2,5000,15000,12,0.926,0.9223
3,5000,15000,12,0.926,0.9225
4,5000,15000,12,0.926,0.9222
0,10000,10000,12,0.787,0.78065
1,10000,10000,12,0.787,0.7791
2,10000,10000,12,0.787,0.7791
3,10000,10000,12,0.787,0.77925
4,10000,10000,12,0.787,0.77925
0,5000,15000,12,0.787,0.7787
1,5000,15000,12,0.787,0.7786
2,5000,15000,12,0.787,0.7791
3,5000,15000,12,0.787,0.777
4,5000,15000,12,0.787,0.7771
0,10000,10000,12,0.118,0.1163
1,10000,10000,12,0.118,0.11295
2,10000,10000,12,0.118,0.11205
3,10000,10000,12,0.118,0.1117
4,10000,10000,12,0.118,0.11305
0,5000,15000,12,0.118,0.1143
1,5000,15000,12,0.118,0.1136
2,5000,15000,12,0.118,0.1133
3,5000,15000,12,0.118,0.1136
4,5000,15000,12,0.118,0.1132
0,10000,10000,12,0.748,0.7309
1,10000,10000,12,0.748,0.73495
2,10000,10000,12,0.748,0.7347
3,10000,10000,12,0.748,0.7347
4,10000,10000,12,0.748,0.7358
0,5000,15000,12,0.748,0.7357
1,5000,15000,12,0.748,0.7366
2,5000,15000,12,0.748,0.7383
3,5000,15000,12,0.748,0.7398
4,5000,15000,12,0.748,0.7378
0,10000,10000,12,0.253,0.24685
1,10000,10000,12,0.253,0.2427
2,10000,10000,12,0.253,0.2425
3,10000,10000,12,0.253,0.24495
4,10000,10000,12,0.253,0.24245
0,5000,15000,12,0.253,0.2472
1,5000,15000,12,0.253,0.2442
2,5000,15000,12,0.253,0.2438
3,5000,15000,12,0.253,0.2481
4,5000,15000,12,0.253,0.2463
0,10000,10000,12,0.675,0.66035
1,10000,10000,12,0.675,0.66005
2,10000,10000,12,0.675,0.66365
3,10000,10000,12,0.675,0.6601
4,10000,10000,12,0.675,0.66185
0,5000,15000,12,0.675,0.6578
1,5000,15000,12,0.675,0.6618
2,5000,15000,12,0.675,0.6632
3,5000,15000,12,0.675,0.6616
4,5000,15000,12,0.675,0.6626
0,10000,10000,12,0.398,0.38745
1,10000,10000,12,0.398,0.3842
2,10000,10000,12,0.398,0.3843
3,10000,10000,12,0.398,0.38445
4,10000,10000,12,0.398,0.38435
0,5000,15000,12,0.398,0.3868
1,5000,15000,12,0.398,0.384
2,5000,15000,12,0.398,0.3825
3,5000,15000,12,0.398,0.384
4,5000,15000,12,0.398,0.384
0,10000,10000,12,0.855,0.8483
1,10000,10000,12,0.855,0.84855
2,10000,10000,12,0.855,0.84855
3,10000,10000,12,0.855,0.8469
4,10000,10000,12,0.855,0.847
0,5000,15000,12,0.855,0.849
1,5000,15000,12,0.855,0.8486
2,5000,15000,12,0.855,0.8485
3,5000,15000,12,0.855,0.8485
4,5000,15000,12,0.855,0.8485
0,10000,10000,12,0.426,0.41585
1,10000,10000,12,0.426,0.4112
2,10000,10000,12,0.426,0.41105
3,10000,10000,12,0.426,0.41105
4,10000,10000,12,0.426,0.4122
0,5000,15000,12,0.426,0.4141
1,5000,15000,12,0.426,0.4139
2,5000,15000,12,0.426,0.4154
3,5000,15000,12,0.426,0.414
4,5000,15000,12,0.426,0.4155
0,10000,10000,12,0.026,0.02425
1,10000,10000,12,0.026,0.0243
2,10000,10000,12,0.026,0.02425
3,10000,10000,12,0.026,0.02425
4,10000,10000,12,0.026,0.0242
0,5000,15000,12,0.026,0.0246
1,5000,15000,12,0.026,0.0246
2,5000,15000,12,0.026,0.0246
3,5000,15000,12,0.026,0.0241
4,5000,15000,12,0.026,0.0245
0,10000,10000,12,0.893,0.883
1,10000,10000,12,0.893,0.8872
2,10000,10000,12,0.893,0.887
3,10000,10000,12,0.893,0.88825
4,10000,10000,12,0.893,0.887
0,5000,15000,12,0.893,0.8892
1,5000,15000,12,0.893,0.8923
2,5000,15000,12,0.893,0.8909
3,5000,15000,12,0.893,0.8934
4,5000,15000,12,0.893,0.8913
0,10000,10000,12,0.828,0.82105
1,10000,10000,12,0.828,0.8203
2,10000,10000,12,0.828,0.82045
3,10000,10000,12,0.828,0.81885
4,10000,10000,12,0.828,0.8204
0,5000,15000,12,0.828,0.8219
1,5000,15000,12,0.828,0.8186
2,5000,15000,12,0.828,0.8186
3,5000,15000,12,0.828,0.8186
4,5000,15000,12,0.828,0.8185
0,10000,10000,12,0.137,0.13545
1,10000,10000,12,0.137,0.13075
2,10000,10000,12,0.137,0.1309
3,10000,10000,12,0.137,0.13085
4,10000,10000,12,0.137,0.12945
0,5000,15000,12,0.137,0.1324
1,5000,15000,12,0.137,0.13
2,5000,15000,12,0.137,0.1304
3,5000,15000,12,0.137,0.1301
4,5000,15000,12,0.137,0.1302
0,10000,10000,12,0.61,0.5953
1,10000,10000,12,0.61,0.5974
2,10000,10000,12,0.61,0.59685
3,10000,10000,12,0.61,0.59735
4,10000,10000,12,0.61,0.5973
0,5000,15000,12,0.61,0.5914
1,5000,15000,12,0.61,0.5985
2,5000,15000,12,0.61,0.5971
3,5000,15000,12,0.61,0.5976
4,5000,15000,12,0.61,0.5965
0,10000,10000,12,0.78,0.7683
1,10000,10000,12,0.78,0.77105
2,10000,10000,12,0.78,0.77115
3,10000,10000,12,0.78,0.7711
4,10000,10000,12,0.78,0.77015
0,5000,15000,12,0.78,0.7678
1,5000,15000,12,0.78,0.7693
2,5000,15000,12,0.78,0.7707
3,5000,15000,12,0.78,0.7706
4,5000,15000,12,0.78,0.7683
0,10000,10000,12,0.119,0.11635
1,10000,10000,12,0.119,0.1131
2,10000,10000,12,0.119,0.11215
3,10000,10000,12,0.119,0.11185
4,10000,10000,12,0.119,0.1131
0,5000,15000,12,0.119,0.1143
1,5000,15000,12,0.119,0.1142
2,5000,15000,12,0.119,0.1148
3,5000,15000,12,0.119,0.1144
4,5000,15000,12,0.119,0.1141
0,10000,10000,12,0.945,0.93635
1,10000,10000,12,0.945,0.94275
2,10000,10000,12,0.945,0.94215
3,10000,10000,12,0.945,0.9421
4,10000,10000,12,0.945,0.94215
0,5000,15000,12,0.945,0.932
1,5000,15000,12,0.945,0.9416
2,5000,15000,12,0.945,0.9417
3,5000,15000,12,0.945,0.941
4,5000,15000,12,0.945,0.9417
0,10000,10000,12,0.799,0.79125
1,10000,10000,12,0.799,0.7896
2,10000,10000,12,0.799,0.7896
3,10000,10000,12,0.799,0.7896
4,10000,10000,12,0.799,0.7895
0,5000,15000,12,0.799,0.7908
1,5000,15000,12,0.799,0.7898
2,5000,15000,12,0.799,0.7886
3,5000,15000,12,0.799,0.7886
4,5000,15000,12,0.799,0.7898
0,10000,10000,12,0.783,0.7738
1,10000,10000,12,0.783,0.77415
2,10000,10000,12,0.783,0.7742
3,10000,10000,12,0.783,0.7743
4,10000,10000,12,0.783,0.7736
0,5000,15000,12,0.783,0.7743
1,5000,15000,12,0.783,0.7742
2,5000,15000,12,0.783,0.7743
3,5000,15000,12,0.783,0.7726
4,5000,15000,12,0.783,0.7722
0,10000,10000,12,0.702,0.69205
1,10000,10000,12,0.702,0.6907
2,10000,10000,12,0.702,0.6929
3,10000,10000,12,0.702,0.6896
4,10000,10000,12,0.702,0.6927
0,5000,15000,12,0.702,0.6912
1,5000,15000,12,0.702,0.69
2,5000,15000,12,0.702,0.6926
3,5000,15000,12,0.702,0.6889
4,5000,15000,12,0.702,0.6925
0,10000,10000,12,0.493,0.4799
1,10000,10000,12,0.493,0.4763
2,10000,10000,12,0.493,0.479
3,10000,10000,12,0.493,0.4796
4,10000,10000,12,0.493,0.4769
0,5000,15000,12,0.493,0.4785
1,5000,15000,12,0.493,0.4783
2,5000,15000,12,0.493,0.4762
3,5000,15000,12,0.493,0.4809
4,5000,15000,12,0.493,0.4812
0,10000,10000,12,0.372,0.35905
1,10000,10000,12,0.372,0.3579
2,10000,10000,12,0.372,0.3593
3,10000,10000,12,0.372,0.35925
4,10000,10000,12,0.372,0.3593
0,5000,15000,12,0.372,0.3604
1,5000,15000,12,0.372,0.3603
2,5000,15000,12,0.372,0.3604
3,5000,15000,12,0.372,0.3591
4,5000,15000,12,0.372,0.3589
0,10000,10000,12,0.193,0.18215
1,10000,10000,12,0.193,0.1816
2,10000,10000,12,0.193,0.18115
3,10000,10000,12,0.193,0.18165
4,10000,10000,12,0.193,0.1816
0,5000,15000,12,0.193,0.1853
1,5000,15000,12,0.193,0.1841
2,5000,15000,12,0.193,0.1835
3,5000,15000,12,0.193,0.1863
4,5000,15000,12,0.193,0.1822
0,10000,10000,12,0.918,0.9071
1,10000,10000,12,0.918,0.91215
2,10000,10000,12,0.918,0.91245
3,10000,10000,12,0.918,0.91305
4,10000,10000,12,0.918,0.9123
0,5000,15000,12,0.918,0.9026
1,5000,15000,12,0.918,0.913
2,5000,15000,12,0.918,0.9131
3,5000,15000,12,0.918,0.9128
4,5000,15000,12,0.918,0.9122
0,10000,10000,12,0.613,0.60325
1,10000,10000,12,0.613,0.59985
2,10000,10000,12,0.613,0.5998
3,10000,10000,12,0.613,0.5999
4,10000,10000,12,0.613,0.5998
0,5000,15000,12,0.613,0.6052
1,5000,15000,12,0.613,0.6019
2,5000,15000,12,0.613,0.5997
3,5000,15000,12,0.613,0.5997
4,5000,15000,12,0.613,0.5993
0,10000,10000,12,0.428,0.4161
1,10000,10000,12,0.428,0.4149
2,10000,10000,12,0.428,0.41475
3,10000,10000,12,0.428,0.41335
4,10000,10000,12,0.428,0.41335
0,5000,15000,12,0.428,0.4135
1,5000,15000,12,0.428,0.414
2,5000,15000,12,0.428,0.4158
3,5000,15000,12,0.428,0.4141
4,5000,15000,12,0.428,0.4149
0,10000,10000,12,0.421,0.40775
1,10000,10000,12,0.421,0.4074
2,10000,10000,12,0.421,0.4079
3,10000,10000,12,0.421,0.4074
4,10000,10000,12,0.421,0.4081
0,5000,15000,12,0.421,0.4058
1,5000,15000,12,0.421,0.4071
2,5000,15000,12,0.421,0.4085
3,5000,15000,12,0.421,0.4071
4,5000,15000,12,0.421,0.4079
0,10000,10000,12,0.448,0.4324
1,10000,10000,12,0.448,0.43415
2,10000,10000,12,0.448,0.4317
3,10000,10000,12,0.448,0.4317
4,10000,10000,12,0.448,0.4322
0,5000,15000,12,0.448,0.4337
1,5000,15000,12,0.448,0.4344
2,5000,15000,12,0.448,0.4356
3,5000,15000,12,0.448,0.4347
4,5000,15000,12,0.448,0.4347
0,10000,10000,12,0.972,0.96425
1,10000,10000,12,0.972,0.9702
2,10000,10000,12,0.972,0.97015
3,10000,10000,12,0.972,0.97045
4,10000,10000,12,0.972,0.97025
0,5000,15000,12,0.972,0.9706
1,5000,15000,12,0.972,0.9702
2,5000,15000,12,0.972,0.9704
3,5000,15000,12,0.972,0.9706
4,5000,15000,12,0.972,0.9704
0,10000,10000,12,0.403,0.39675
1,10000,10000,12,0.403,0.3905
2,10000,10000,12,0.403,0.3903
3,10000,10000,12,0.403,0.3905
